Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Region,Category,Sub-Category,Product Name,Quantity,Discount,Sales,Profit
476,US-2025-1246,2025-11-18,2025-11-20,Standard Class,CUST-0106,Sarah Garcia,Home Office,Charlotte,North Carolina,South,Technology,Machines,Canon Imageclass Printer,3,0.15,863.91,47.24
477,US-2025-1247,2025-06-27,2025-06-29,First Class,CUST-0067,Thomas Thomas,Consumer,Detroit,Michigan,Central,Office Supplies,Paper,Adams Carbonless Paper,7,0.1,83.16,14.82
478,US-2025-1248,2025-07-02,2025-07-08,First Class,CUST-0183,Charles Taylor,Corporate,Columbus,Ohio,East,Office Supplies,Paper,Adams Carbonless Paper,3,0.2,19.92,3.28
479,US-2025-1248,2025-07-02,2025-07-08,First Class,CUST-0183,Charles Taylor,Corporate,Columbus,Ohio,East,Furniture,Tables,Hon Training Table,8,0,2159.92,356.98
480,US-2024-1249,2024-06-12,2024-06-16,First Class,CUST-0201,Mark Moore,Consumer,Orlando,Florida,South,Technology,Machines,Brother Fax Machine,8,0.1,1657.44,129.05
481,US-2025-1250,2025-08-02,2025-08-05,Second Class,CUST-0145,Joseph Jones,Corporate,Portland,Oregon,West,Office Supplies,Paper,Easy-staple Paper,9,0.2,288.14,35.49
482,US-2025-1250,2025-08-02,2025-08-05,Second Class,CUST-0145,Joseph Jones,Corporate,Portland,Oregon,West,Office Supplies,Envelopes,Staple Envelope,4,0.4,55.85,0.33
483,US-2024-1251,2024-11-28,2024-12-01,First Class,CUST-0356,Richard Thomas,Home Office,Denver,Colorado,West,Technology,Accessories,Belkin Charger,2,0.15,383.72,68.76
484,US-2023-1252,2023-08-23,2023-08-29,Second Class,CUST-0306,Nancy Martinez,Corporate,Columbus,Ohio,East,Furniture,Furnishings,Tenex Chairmat,2,0.1,255.28,29.35
485,US-2023-1252,2023-08-23,2023-08-29,Second Class,CUST-0306,Nancy Martinez,Corporate,Columbus,Ohio,East,Office Supplies,Storage,Fellowes File Cart,4,0.3,577.05,101.45
486,US-2023-1252,2023-08-23,2023-08-29,Second Class,CUST-0306,Nancy Martinez,Corporate,Columbus,Ohio,East,Office Supplies,Storage,SAFCO Storage Bin,3,0,356.13,79.74
487,US-2025-1253,2025-07-04,2025-07-07,Standard Class,CUST-0106,Sarah Garcia,Home Office,Columbus,Ohio,East,Office Supplies,Envelopes,Poly String Envelope,6,0.1,214.06,39.15
488,US-2025-1253,2025-07-04,2025-07-07,Standard Class,CUST-0106,Sarah Garcia,Home Office,Columbus,Ohio,East,Office Supplies,Binders,Wilson Jones Binder,1,0.1,32.74,1.42
489,US-2025-1253,2025-07-04,2025-07-07,Standard Class,CUST-0106,Sarah Garcia,Home Office,Columbus,Ohio,East,Office Supplies,Fasteners,Staples in Bulk Pack,5,0,109.55,26.9
490,US-2025-1254,2025-03-18,2025-03-25,Standard Class,CUST-0163,Nancy Thomas,Home Office,Indianapolis,Indiana,Central,Office Supplies,Binders,Acco Binder,3,0,63.0,18.97
491,US-2025-1255,2025-05-04,2025-05-07,Standard Class,CUST-0148,Linda Williams,Home Office,Philadelphia,Pennsylvania,East,Furniture,Furnishings,Seth Thomas Clock,3,0.15,78.18,-0.47
492,US-2025-1256,2025-07-22,2025-07-29,Standard Class,CUST-0310,Jessica Martin,Corporate,Portland,Oregon,West,Office Supplies,Supplies,Stanley Bostitch Stapler,6,0.1,118.42,3.77
493,US-2025-1256,2025-07-22,2025-07-29,Standard Class,CUST-0310,Jessica Martin,Corporate,Portland,Oregon,West,Office Supplies,Art,Crayola Colored Pencils,7,0.1,410.45,15.75
494,US-2023-1257,2023-03-19,2023-03-25,Standard Class,CUST-0248,Betty Brown,Home Office,Charlotte,North Carolina,South,Office Supplies,Binders,Wilson Jones Binder,8,0.1,352.37,64.31
495,US-2023-1257,2023-03-19,2023-03-25,Standard Class,CUST-0248,Betty Brown,Home Office,Charlotte,North Carolina,South,Office Supplies,Paper,Easy-staple Paper,1,0.1,49.05,1.6
496,US-2025-1258,2025-07-18,2025-07-24,Standard Class,CUST-0241,Betty Garcia,Home Office,Newark,New Jersey,East,Technology,Machines,Lexmark Printer,3,0.3,511.58,49.81
497,US-2024-1259,2024-06-17,2024-06-19,Standard Class,CUST-0323,Sarah Davis,Corporate,Minneapolis,Minnesota,Central,Technology,Phones,Google Pixel,8,0.1,1049.83,212.97
498,US-2024-1260,2024-07-23,2024-07-27,Standard Class,CUST-0068,Robert Johnson,Home Office,San Francisco,California,West,Technology,Accessories,Belkin Charger,8,0,963.04,217.29
499,US-2024-1261,2024-04-28,2024-05-03,Standard Class,CUST-0093,Sandra Smith,Home Office,Sacramento,California,West,Technology,Accessories,SanDisk USB Drive,7,0,1641.85,229.93
500,US-2024-1261,2024-04-28,2024-05-03,Standard Class,CUST-0093,Sandra Smith,Home Office,Sacramento,California,West,Office Supplies,Art,Crayola Colored Pencils,1,0.2,37.11,0.71
501,US-2024-1261,2024-04-28,2024-05-03,Standard Class,CUST-0093,Sandra Smith,Home Office,Sacramento,California,West,Furniture,Furnishings,Seth Thomas Clock,5,0.3,360.88,21.87
502,US-2024-1261,2024-04-28,2024-05-03,Standard Class,CUST-0093,Sandra Smith,Home Office,Sacramento,California,West,Office Supplies,Envelopes,Globe-Weis Envelope,5,0.3,29.29,-1.38
503,US-2025-1262,2025-07-08,2025-07-13,Second Class,CUST-0348,Robert Wilson,Corporate,Atlanta,Georgia,South,Technology,Machines,Brother Fax Machine,5,0,5188.3,283.12
504,US-2025-1263,2025-03-12,2025-03-17,Standard Class,CUST-0396,Joseph Rodriguez,Home Office,Newark,New Jersey,East,Technology,Machines,Canon Imageclass Printer,6,0.15,8165.97,1452.91
505,US-2025-1263,2025-03-12,2025-03-17,Standard Class,CUST-0396,Joseph Rodriguez,Home Office,Newark,New Jersey,East,Furniture,Bookcases,Sauder Library Bookcase,8,0.15,1340.21,-63.02
506,US-2023-1264,2023-03-11,2023-03-13,Same Day,CUST-0318,Paul Brown,Consumer,Los Angeles,California,West,Technology,Phones,Apple iPhone,2,0,1901.4,369.06
507,US-2023-1264,2023-03-11,2023-03-13,Same Day,CUST-0318,Paul Brown,Consumer,Los Angeles,California,West,Technology,Accessories,Logitech Mouse,3,0.1,235.44,52.75
508,US-2025-1265,2025-07-17,2025-07-21,First Class,CUST-0394,Jessica Brown,Corporate,Orlando,Florida,South,Office Supplies,Binders,Avery Durable Binder,5,0,355.25,54.41
509,US-2025-1265,2025-07-17,2025-07-21,First Class,CUST-0394,Jessica Brown,Corporate,Orlando,Florida,South,Furniture,Tables,Lesro Conference Table,8,0.4,657.17,-105.04
510,US-2025-1265,2025-07-17,2025-07-21,First Class,CUST-0394,Jessica Brown,Corporate,Orlando,Florida,South,Office Supplies,Supplies,Fiskars Scissors,3,0.1,122.98,22.57
511,US-2023-1266,2023-08-06,2023-08-11,Standard Class,CUST-0367,Nancy Gonzalez,Corporate,Houston,Texas,Central,Office Supplies,Supplies,Fiskars Scissors,8,0.15,109.89,26.73
512,US-2025-1267,2025-03-10,2025-03-14,First Class,CUST-0078,Nancy Moore,Home Office,Columbus,Ohio,East,Office Supplies,Supplies,Stanley Bostitch Stapler,7,0.15,209.98,44.74
513,US-2025-1267,2025-03-10,2025-03-14,First Class,CUST-0078,Nancy Moore,Home Office,Columbus,Ohio,East,Furniture,Chairs,Hon Task Chair,7,0.2,3218.82,-30.53
514,US-2025-1268,2025-01-05,2025-01-09,Standard Class,CUST-0350,Sarah Anderson,Corporate,Indianapolis,Indiana,Central,Office Supplies,Fasteners,Acco Paper Clips,2,0.2,34.16,2.13
515,US-2025-1268,2025-01-05,2025-01-09,Standard Class,CUST-0350,Sarah Anderson,Corporate,Indianapolis,Indiana,Central,Office Supplies,Storage,Sterilite File Box,4,0,326.92,31.61
516,US-2025-1268,2025-01-05,2025-01-09,Standard Class,CUST-0350,Sarah Anderson,Corporate,Indianapolis,Indiana,Central,Office Supplies,Supplies,Fiskars Scissors,8,0,481.2,56.91
517,US-2025-1268,2025-01-05,2025-01-09,Standard Class,CUST-0350,Sarah Anderson,Corporate,Indianapolis,Indiana,Central,Office Supplies,Art,Boston Pencil Sharpener,7,0.1,51.41,5.5
518,US-2025-1269,2025-12-29,2026-01-03,Standard Class,CUST-0009,Michael Davis,Consumer,Columbus,Ohio,East,Furniture,Bookcases,Bush Birmingham Bookcase,9,0.15,1826.51,198.29
519,US-2025-1269,2025-12-29,2026-01-03,Standard Class,CUST-0009,Michael Davis,Consumer,Columbus,Ohio,East,Furniture,Chairs,Hon Task Chair,1,0.1,409.05,-34.87
520,US-2025-1269,2025-12-29,2026-01-03,Standard Class,CUST-0009,Michael Davis,Consumer,Columbus,Ohio,East,Technology,Phones,Samsung Galaxy,3,0.15,191.1,37.49
521,US-2023-1270,2023-07-19,2023-07-24,Second Class,CUST-0313,Paul Jackson,Consumer,Springfield,Illinois,Central,Furniture,Furnishings,Eldon Desk Lamp,2,0.1,294.88,33.29
522,US-2023-1270,2023-07-19,2023-07-24,Second Class,CUST-0313,Paul Jackson,Consumer,Springfield,Illinois,Central,Technology,Copiers,Hewlett Packard Copier,2,0.1,7039.19,171.28
523,US-2023-1270,2023-07-19,2023-07-24,Second Class,CUST-0313,Paul Jackson,Consumer,Springfield,Illinois,Central,Technology,Accessories,Logitech Mouse,3,0,331.86,21.67
524,US-2025-1271,2025-04-30,2025-05-03,Standard Class,CUST-0357,James Lopez,Corporate,Miami,Florida,South,Office Supplies,Binders,Avery Durable Binder,7,0,497.7,95.43
525,US-2023-1272,2023-01-14,2023-01-16,Second Class,CUST-0092,Sarah Taylor,Consumer,Orlando,Florida,South,Office Supplies,Supplies,Acme Trimmer,3,0.15,52.17,7.34
526,US-2023-1272,2023-01-14,2023-01-16,Second Class,CUST-0092,Sarah Taylor,Consumer,Orlando,Florida,South,Office Supplies,Binders,Avery Durable Binder,3,0.15,168.2,5.38
527,US-2023-1272,2023-01-14,2023-01-16,Second Class,CUST-0092,Sarah Taylor,Consumer,Orlando,Florida,South,Technology,Machines,Lexmark Printer,7,0,1134.77,67.38
528,US-2025-1273,2025-12-21,2025-12-23,First Class,CUST-0317,Daniel Smith,Corporate,Sacramento,California,West,Office Supplies,Art,Crayola Colored Pencils,1,0.2,13.43,2.17
529,US-2025-1273,2025-12-21,2025-12-23,First Class,CUST-0317,Daniel Smith,Corporate,Sacramento,California,West,Technology,Copiers,Hewlett Packard Copier,3,0.3,1871.33,-143.14
530,US-2025-1274,2025-01-15,2025-01-19,Standard Class,CUST-0108,Margaret Martin,Corporate,San Francisco,California,West,Technology,Phones,Apple iPhone,1,0,1021.86,231.32
531,US-2025-1274,2025-01-15,2025-01-19,Standard Class,CUST-0108,Margaret Martin,Corporate,San Francisco,California,West,Office Supplies,Paper,Xerox 1881 Paper,4,0.1,158.83,17.71
532,US-2025-1274,2025-01-15,2025-01-19,Standard Class,CUST-0108,Margaret Martin,Corporate,San Francisco,California,West,Office Supplies,Fasteners,Bates Stapler,2,0,19.0,4.83
533,US-2024-1275,2024-02-14,2024-02-19,Second Class,CUST-0113,Richard Lopez,Consumer,Detroit,Michigan,Central,Office Supplies,Art,Boston Pencil Sharpener,3,0,88.68,22.17
534,US-2025-1276,2025-01-04,2025-01-08,Standard Class,CUST-0104,Anthony Jones,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Paper,Adams Carbonless Paper,8,0.2,171.78,7.72
535,US-2025-1276,2025-01-04,2025-01-08,Standard Class,CUST-0104,Anthony Jones,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Binders,GBC Binding Covers,9,0,699.12,198.72
536,US-2025-1277,2025-09-28,2025-10-01,Standard Class,CUST-0303,Nancy Martin,Corporate,Springfield,Illinois,Central,Office Supplies,Art,Sharpie Markers,6,0,195.96,59.15
537,US-2023-1278,2023-11-02,2023-11-08,Standard Class,CUST-0003,Linda Davis,Corporate,Los Angeles,California,West,Technology,Phones,Motorola Droid,9,0.2,3384.65,420.25
538,US-2023-1278,2023-11-02,2023-11-08,Standard Class,CUST-0003,Linda Davis,Corporate,Los Angeles,California,West,Furniture,Furnishings,Eldon Desk Lamp,2,0,236.64,31.46
539,US-2024-1279,2024-03-22,2024-03-25,Second Class,CUST-0184,William Rodriguez,Corporate,Dallas,Texas,Central,Office Supplies,Labels,Avery Address Labels,8,0.15,176.94,2.85
540,US-2025-1280,2025-07-20,2025-07-25,Second Class,CUST-0396,Joseph Rodriguez,Consumer,Sacramento,California,West,Technology,Copiers,Xerox WorkCentre Copier,1,0,3483.42,882.55
541,US-2024-1281,2024-11-12,2024-11-18,First Class,CUST-0017,Matthew Wilson,Corporate,Denver,Colorado,West,Office Supplies,Art,Newell Highlighters,6,0,315.36,96.6
542,US-2024-1281,2024-11-12,2024-11-18,First Class,CUST-0017,Matthew Wilson,Corporate,Denver,Colorado,West,Office Supplies,Storage,Fellowes File Cart,7,0.15,581.55,58.96
543,US-2023-1282,2023-12-25,2024-01-01,Second Class,CUST-0287,Michael Wilson,Home Office,Chicago,Illinois,Central,Furniture,Tables,Lesro Conference Table,9,0.1,1402.27,203.03
544,US-2023-1282,2023-12-25,2024-01-01,Second Class,CUST-0287,Michael Wilson,Home Office,Chicago,Illinois,Central,Office Supplies,Art,Sharpie Markers,6,0,163.68,39.29
545,US-2023-1282,2023-12-25,2024-01-01,Second Class,CUST-0287,Michael Wilson,Home Office,Chicago,Illinois,Central,Office Supplies,Paper,Easy-staple Paper,6,0.1,155.47,36.91
546,US-2025-1283,2025-08-20,2025-08-27,Standard Class,CUST-0273,Mary Wilson,Home Office,Springfield,Illinois,Central,Office Supplies,Paper,HP Multipurpose Paper,8,0,63.84,7.32
547,US-2023-1284,2023-06-07,2023-06-09,Second Class,CUST-0085,Thomas Garcia,Corporate,Houston,Texas,Central,Technology,Phones,Google Pixel,7,0.1,6730.67,154.85
548,US-2023-1284,2023-06-07,2023-06-09,Second Class,CUST-0085,Thomas Garcia,Corporate,Houston,Texas,Central,Office Supplies,Supplies,Acme Trimmer,1,0,26.86,7.73
549,US-2024-1285,2024-04-20,2024-04-26,Second Class,CUST-0331,Susan Moore,Corporate,Denver,Colorado,West,Technology,Copiers,Xerox WorkCentre Copier,9,0.1,27661.99,1826.26
550,US-2024-1285,2024-04-20,2024-04-26,Second Class,CUST-0331,Susan Moore,Corporate,Denver,Colorado,West,Furniture,Tables,Lesro Conference Table,5,0,1329.8,29.3
551,US-2023-1286,2023-04-07,2023-04-10,Same Day,CUST-0181,Karen Williams,Corporate,Boston,Massachusetts,East,Furniture,Tables,Lesro Conference Table,3,0.15,1959.04,110.86
552,US-2023-1286,2023-04-07,2023-04-10,Same Day,CUST-0181,Karen Williams,Corporate,Boston,Massachusetts,East,Furniture,Chairs,Hon Task Chair,1,0.1,536.92,10.86
553,US-2025-1287,2025-01-27,2025-01-30,Standard Class,CUST-0106,Sarah Garcia,Home Office,Orlando,Florida,South,Office Supplies,Fasteners,OIC Push Pins,9,0.1,197.96,11.95
554,US-2023-1288,2023-02-21,2023-02-26,First Class,CUST-0256,Nancy Miller,Consumer,Boston,Massachusetts,East,Technology,Machines,Lexmark Printer,8,0.4,12116.83,709.32
555,US-2023-1289,2023-10-29,2023-11-04,Second Class,CUST-0374,Nancy Smith,Corporate,Columbus,Ohio,East,Technology,Accessories,Logitech Mouse,5,0.15,93.8,2.35
556,US-2023-1289,2023-10-29,2023-11-04,Second Class,CUST-0374,Nancy Smith,Corporate,Columbus,Ohio,East,Office Supplies,Fasteners,Staples in Bulk Pack,4,0,61.68,18.75
557,US-2024-1290,2024-07-23,2024-07-26,First Class,CUST-0012,Michael Moore,Consumer,Miami,Florida,South,Technology,Copiers,Canon Copier,8,0.15,10034.76,2065.66
558,US-2024-1290,2024-07-23,2024-07-26,First Class,CUST-0012,Michael Moore,Consumer,Miami,Florida,South,Technology,Machines,Brother Fax Machine,3,0.1,5527.71,478.3
559,US-2023-1291,2023-01-25,2023-01-29,Same Day,CUST-0177,Richard Brown,Corporate,Seattle,Washington,West,Furniture,Furnishings,Seth Thomas Clock,8,0.2,437.76,49.29
560,US-2023-1291,2023-01-25,2023-01-29,Same Day,CUST-0177,Richard Brown,Corporate,Seattle,Washington,West,Office Supplies,Envelopes,Staple Envelope,2,0,16.62,5.27
561,US-2023-1291,2023-01-25,2023-01-29,Same Day,CUST-0177,Richard Brown,Corporate,Seattle,Washington,West,Office Supplies,Fasteners,Staples in Bulk Pack,7,0.1,25.39,6.57
562,US-2025-1292,2025-04-28,2025-05-01,Second Class,CUST-0285,Matthew Martinez,Corporate,Orlando,Florida,South,Office Supplies,Envelopes,Globe-Weis Envelope,9,0.2,152.28,9.97
563,US-2025-1292,2025-04-28,2025-05-01,Second Class,CUST-0285,Matthew Martinez,Corporate,Orlando,Florida,South,Office Supplies,Supplies,Acme Trimmer,8,0.2,139.78,3.98
564,US-2025-1292,2025-04-28,2025-05-01,Second Class,CUST-0285,Matthew Martinez,Corporate,Orlando,Florida,South,Office Supplies,Supplies,Fiskars Scissors,5,0.1,163.31,32.98
565,US-2024-1293,2024-05-16,2024-05-18,Same Day,CUST-0062,Sarah Rodriguez,Corporate,Detroit,Michigan,Central,Technology,Copiers,Xerox WorkCentre Copier,7,0.15,20901.64,1860.46
566,US-2023-1294,2023-09-02,2023-09-06,Standard Class,CUST-0263,Patricia Rodriguez,Home Office,Minneapolis,Minnesota,Central,Office Supplies,Binders,Wilson Jones Binder,8,0,637.28,70.63
567,US-2024-1295,2024-07-12,2024-07-16,Standard Class,CUST-0215,David Johnson,Home Office,Charlotte,North Carolina,South,Office Supplies,Paper,HP Multipurpose Paper,3,0.1,125.79,9.03
568,US-2024-1296,2024-10-22,2024-10-26,Second Class,CUST-0351,Susan Johnson,Corporate,San Francisco,California,West,Furniture,Tables,Lesro Conference Table,1,0,192.3,27.83
569,US-2024-1296,2024-10-22,2024-10-26,Second Class,CUST-0351,Susan Johnson,Corporate,San Francisco,California,West,Office Supplies,Binders,Avery Durable Binder,4,0,72.56,8.5
570,US-2025-1297,2025-12-12,2025-12-18,First Class,CUST-0365,Jessica Smith,Home Office,Orlando,Florida,South,Office Supplies,Paper,Xerox 1881 Paper,3,0.1,150.2,16.21
571,US-2025-1298,2025-01-12,2025-01-15,First Class,CUST-0227,Mark Lopez,Home Office,Atlanta,Georgia,South,Office Supplies,Storage,Fellowes File Cart,4,0.15,139.03,25.31
572,US-2024-1299,2024-09-21,2024-09-24,Standard Class,CUST-0108,Margaret Martin,Consumer,Chicago,Illinois,Central,Furniture,Bookcases,Hon 3-Shelf Bookcase,7,0,536.06,79.48
573,US-2024-1299,2024-09-21,2024-09-24,Standard Class,CUST-0108,Margaret Martin,Consumer,Chicago,Illinois,Central,Office Supplies,Storage,Sterilite File Box,2,0,456.1,66.32
574,US-2024-1299,2024-09-21,2024-09-24,Standard Class,CUST-0108,Margaret Martin,Consumer,Chicago,Illinois,Central,Furniture,Bookcases,Sauder Library Bookcase,4,0,1156.68,136.08
575,US-2023-1300,2023-03-01,2023-03-03,Same Day,CUST-0075,Thomas Rodriguez,Home Office,San Francisco,California,West,Furniture,Chairs,Hon Task Chair,2,0.2,801.23,1.77
576,US-2024-1301,2024-01-28,2024-02-01,Same Day,CUST-0088,Mark Taylor,Home Office,New York City,New York,East,Office Supplies,Supplies,Stanley Bostitch Stapler,3,0.4,68.35,-3.06
577,US-2024-1302,2024-12-27,2025-01-01,Standard Class,CUST-0218,Mary Smith,Consumer,Atlanta,Georgia,South,Technology,Phones,Motorola Droid,2,0.1,1080.94,86.81
578,US-2024-1303,2024-08-13,2024-08-19,Standard Class,CUST-0370,Sandra Jones,Consumer,Chicago,Illinois,Central,Office Supplies,Labels,Hon Label Maker Tape,8,0.1,59.9,16.55
579,US-2025-1304,2025-05-26,2025-05-29,Standard Class,CUST-0036,Robert Davis,Corporate,Nashville,Tennessee,South,Office Supplies,Paper,Adams Carbonless Paper,8,0.15,222.97,8.88
580,US-2025-1305,2025-03-19,2025-03-24,Second Class,CUST-0356,Richard Thomas,Home Office,Houston,Texas,Central,Furniture,Tables,Lesro Conference Table,6,0.2,1172.26,-33.91
581,US-2025-1305,2025-03-19,2025-03-24,Second Class,CUST-0356,Richard Thomas,Home Office,Houston,Texas,Central,Office Supplies,Envelopes,Poly String Envelope,8,0.15,90.51,14.07
582,US-2025-1305,2025-03-19,2025-03-24,Second Class,CUST-0356,Richard Thomas,Home Office,Houston,Texas,Central,Office Supplies,Envelopes,Globe-Weis Envelope,8,0.4,132.82,20.84
583,US-2025-1306,2025-11-13,2025-11-17,Standard Class,CUST-0076,Sarah Smith,Corporate,Houston,Texas,Central,Office Supplies,Binders,Avery Durable Binder,2,0.2,108.34,12.41
584,US-2025-1306,2025-11-13,2025-11-17,Standard Class,CUST-0076,Sarah Smith,Corporate,Houston,Texas,Central,Furniture,Chairs,Novimex Executive Chair,6,0.15,683.45,-58.72
585,US-2023-1307,2023-06-06,2023-06-13,Standard Class,CUST-0385,Lisa Moore,Home Office,Richmond,Virginia,South,Office Supplies,Supplies,Stanley Bostitch Stapler,9,0,221.58,63.13
586,US-2023-1307,2023-06-06,2023-06-13,Standard Class,CUST-0385,Lisa Moore,Home Office,Richmond,Virginia,South,Office Supplies,Storage,Sterilite File Box,2,0,204.14,33.5
587,US-2025-1308,2025-07-30,2025-08-01,Second Class,CUST-0017,Matthew Wilson,Consumer,Miami,Florida,South,Technology,Accessories,SanDisk USB Drive,7,0.15,317.31,29.15
588,US-2025-1308,2025-07-30,2025-08-01,Second Class,CUST-0017,Matthew Wilson,Consumer,Miami,Florida,South,Furniture,Furnishings,Seth Thomas Clock,8,0,952.16,-34.34
589,US-2025-1308,2025-07-30,2025-08-01,Second Class,CUST-0017,Matthew Wilson,Consumer,Miami,Florida,South,Office Supplies,Envelopes,Poly String Envelope,6,0,188.16,16.06
590,US-2023-1309,2023-04-03,2023-04-06,Second Class,CUST-0188,Nancy Martinez,Corporate,Columbus,Georgia,South,Technology,Machines,Brother Fax Machine,2,0.5,1284.59,-86.09
591,US-2023-1310,2023-04-26,2023-05-03,Second Class,CUST-0126,Robert Taylor,Consumer,Dallas,Texas,Central,Technology,Phones,Google Pixel,2,0,822.2,91.7
592,US-2023-1310,2023-04-26,2023-05-03,Second Class,CUST-0126,Robert Taylor,Consumer,Dallas,Texas,Central,Office Supplies,Envelopes,Poly String Envelope,9,0,327.15,79.82
